,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm
649,2127,ACADEMIA DE ARTILLERIA,55101735,5JA03/001,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","496,656,763,960",GM06
650,2128,ACADEMIA DE CABALLERIA,55107701,5JA03/002,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","496,656,763,960",GM06
651,2129,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,5JA03/003,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","656,763,960",GM06
652,2130,DIRECCION DE SANIDAD E.TIERRA,56620410,5JA03/002,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","656,763,960",GM06
653,2131,DIRECCION DE ADQUISICIONES,57655773,5JA03/003,CM,C,TCOL,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"571,56","656,763,960",GM06
654,2132,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA39/019,CM,C,CTE,,"XF:I, FM:I, EM:I","['10', '4', nan]","['2', nan]",,"489,98","51,656,763,960",GM14
655,2133,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA03/002,CM,C,TCOL,,"J2:I, IS:I, TS:I","['10', '4', nan]","['2', nan]",,"489,98","656,960",GM02
656,2134,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA39/017,CM,C,CTE,,"J2:I, IS:I","['10', '4', nan]","['2', nan]",,"450,47","51,656,960",GM10
657,2135,CUARTEL GENERAL DE LA DIVISION»SAN MARCIAL»,50059778,5JA03/007,CM,C,TCOL,,"J2:I, IS:I, TS:I","['10', '4', nan]","['2', nan]",,"489,98","656,960",GM02
658,2136,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/012,CM,C,CTE,,"SL:I, RV:I, QM:I, GL:I, IN:E","['10', '4', nan]","['2', nan]",,"489,98","215,656,960",GM10
659,2137,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/013,CM,C,CTE,,"SL:I, RV:I, QM:I, GL:I, IN:E","['10', '4', nan]","['2', nan]",,"489,98","D74,656,960",GM10
660,2138,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,5JA39/012,CM,C,CTE,,"SL:I, RV:I, QM:I, GL:I","['10', '4', nan]","['2', nan]",,"489,98","656,960",GM10
661,2139,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/011,CM,C,CTE,,"J2:I, IS:I, IN:E","['10', '4', nan]","['2', nan]",,"489,98","D74,51,656,960",GM10
662,2140,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/001,CM,C,CTE,"['INF./CAB.', nan]","J2:I, IS:I, IN:E","['10', '4', nan]",,,"489,98","D74,51,656,960",GM10
663,2141,AGRUPACION DE SANIDAD 1,50098499,5JA39/001,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM10
664,2142,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5JA39/021,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"450,47","656,960",GM10
665,2143,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5JA03/015,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RV:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM02
666,2144,CUARTEL GENERAL DE LA FUERZA TERRESTRE,50002382,5JA03/014,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RS:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM02
667,2145,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA39/006,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM10
668,2146,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA39/021,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RS:I, LP:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM10
669,2147,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA03/009,CM,C,TCOL,"['INF./CAB.', nan]","J2:I, IS:I, TS:I","['10', '4', nan]",,,"489,98","656,960",GM02
670,2148,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA03/007,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RS:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM02
671,2149,CUARTEL GENERAL DEL MANDO DE CANARIAS,50001986,5JA39/004,CM,C,CTE,"['INF./CAB.', nan]","J2:I, IS:I","['10', '4', nan]",,,"489,98","51,656,960",GM10
672,2150,CUARTEL GENERAL DE LA COMGE. BALEARES,50017895,5JA39/004,CM,C,CTE,"['INF./CAB.', nan]","J2:I, IS:I","['10', '4', nan]",,,"412,70","51,656,960",GM10
673,2151,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,5JA39/002,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"374,87","456,656,960",GM14
674,2152,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5JA39/003,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"374,87","656,912,959",GM14
675,2153,PARQUE Y CENTRO DE MANTO. DE MATERIAL DE TRANSMISIONES,57201451,5JA39/001,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"374,87","656,912,960",GM14
676,2154,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA39/007,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM14
677,2155,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA39/009,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM14
678,2156,DIRECCION DE PERSONAL,56200003,5JA39/006,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RS:I, LP:I, GL:I","['10', '4', nan]",,,"489,98","656,960",GM14
679,2157,DIRECCION DE ADQUISICIONES,57655773,5JA14/002,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RV:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
680,2158,DIRECCION DE ADQUISICIONES,57655773,5JA14/003,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RV:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
681,2159,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA03/015,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RV:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
682,2160,DIRECCION DE ADQUISICIONES,57655773,5JA03/001,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RV:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
683,2161,PARQUE Y CENTRO DE MANTO. MAT. DE ING.,57200002,5JA39/002,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I","['10', '4', nan]",,,"374,87","656,912,959",GM14
684,2162,"PARQUE Y CENTRO DE MANTO. SIS. AA, COSTA Y MISILES",57200011,5JA39/002,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I","['10', '4', nan]",,,"374,87","656,912,960",GM14
685,2163,PARQUE Y CENTRO DE MANTO. DE SIS. ACORAZADOS NUM. 2,57200013,5JA39/003,CM,C,CTE,"['INF./CAB.', nan]","SL:I, RV:I, QM:I","['10', '4', nan]",,,"374,87","656,912,959",GM14
686,2164,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5JA03/008,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RS:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
687,2165,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA03/011,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RS:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
688,2166,DIRECCION DE PERSONAL,56200003,5JA03/003,CM,C,TCOL,"['INF./CAB.', nan]","SL:I, RS:I, GL:I","['10', '4', nan]",,,"571,56","656,960",GM06
689,2167,DIRECCION DE PERSONAL,56200003,5JA03/012,CM,C,TCOL,,"SL:I, RS:I, GL:I",,,,"571,56","656,960",GM06
690,2168,DIRECCION DE PERSONAL,56200003,5JA03/019,CM,C,TCOL,,"SL:I, RS:I, GL:I",,,,"571,56","656,960",GM06
691,2169,DIRECCION DE ASUNTOS ECONOMICOS,59020600,5WA02/003,CM,C,TCOL,INT.,"XF:I, FM:I, EM:I",,,,"571,56","656,763,960",IM21
692,2170,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5WA02/001,CM,C,TCOL,INT.,"SL:I, RV:I, GL:I",,,,"571,56","656,960",IM21
693,2171,DIRECCION DE ADQUISICIONES,57655773,5WA02/003,CM,C,TCOL,INT.,"SL:I, RV:I, GL:I",,,,"571,56","656,960",IM21
694,2172,DIRECCION DE ADQUISICIONES,57655773,5WA02/004,CM,C,TCOL,INT.,"SL:I, RV:I, GL:I",,,,"571,56","656,960",IM21
695,2300,BATALLON DE HELICOPTEROS DE EMERGENCIAS II (COLMENAR,50013281,5JA39/002,CM,C,CTE,,"T1:I, T2:I, T3:I, T4:I, T7:I, HP:E","['10', nan]",,,"571,56","656,959",GM10
696,2301,BATALLON DE HELICOPTEROS DE ATAQUE I,50065595,5JA39/001,CM,C,CTE,,"T1:I, T2:I, HP:E","['10', nan]",,,"571,56","656,959",GM10
697,2302,BATALLON DE HELICOPTEROS DE MANIOBRA VI,50030082,5JA39/001,CM,C,CTE,,"T1:I, T2:I, T3:I, T4:I, T7:I, HP:E","['10', nan]",,,"571,56","656,959",GM10
698,2303,DIRECCION DE INTEGRACION DE FUNCIONES LOGISTICAS,57272892,5JA03/012,CM,C,TCOL,,HP:E,"['10', nan]",,,"571,56","656,960",GM06
699,2304,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5JA39/002,CM,C,CTE,,HP:E,"['10', nan]",,,"450,47","656,960",GM14
700,2305,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA03/026,CM,C,TCOL,,"GE:E, IN:E","['10', nan]",,,"529,69","D74,656,960",GM02
701,2306,ESTADO MAYOR DEL EJÉRCITO,51000001,5JA63/001,CM,X,CTE a CAP,,ID:E,"['10', nan]",,,"374,87","656,960",GM14
702,2307,DIRECCION DE PERSONAL,56200003,5JA03/016,CM,C,TCOL,,ID:E,"['10', nan]",,,"571,56","656,960",GM06
703,2308,JEFATURA DE LA INSPECCION GENERAL DEL EJÉRCITO,54000003,5JA25/002,CM,C,TCOL a CTE,,ID:E,"['10', nan]",,,"571,56","656,960",GM06
704,2309,JEFATURA DEL MANDO DE ADIESTRAMIENTO Y DOCTRINA,55000002,5JA25/002,CM,C,TCOL a CTE,,ID:E,"['10', nan]",,,"571,56","656,960",GM06
705,2310,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA25/001,CM,C,TCOL a CTE,,ID:E,"['10', nan]",,,"571,56","656,960",GM06
706,2311,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5JA25/003,CM,C,TCOL a CTE,,ID:E,"['10', nan]",,,"571,56","656,960",GM06
707,2312,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA63/003,CM,X,CTE a CAP,,ID:E,"['10', nan]",,,"374,87","656,960",GM14
708,2313,JEFATURA DEL MANDO DE PERSONAL,56005114,5JA63/004,CM,X,CTE a CAP,"['INF./CAB.', 'INF.', nan]",ID:E,"['10', nan]",,,"374,87","656,960",GM14
709,2314,PARQUE Y CENTRO DE MANTO. DE SISTEMAS HARDWARE Y SOFTWARE,57200018,5JA63/001,CM,X,CTE a CAP,"['INF./CAB.', 'INF.', nan]",ID:E,"['10', nan]",,,"374,87","656,960",GM14
710,2315,CUARTEL GENERAL DE LA BRIGADA «ALMOGAVARES» VI,50079921,5JA39/021,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:E, PA:E","['10', nan]",,,"571,56","546,656,960,976",GM10
711,2316,CUARTEL GENERAL DE LA BRIGADA «ARAGON» I,51067835,5JA39/004,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:E, TM:E","['10', nan]",,,"529,69","656,960",GM10
712,2317,CUARTEL GENERAL DE LA BRIGADA «ARAGON» I,51067835,5JA39/013,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:E, TM:E","['10', nan]",,,"529,69","656,960",GM10
713,2318,BANDERA O.E. «CAB. LEG. MADERAL OLEAGA» XIX DE LA LEGION,50046681,5JA39/001,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:E, OE:E","['10', nan]",,,"615,19","656,959",GM10
714,2319,BANDERA O.E. «CAB. LEG. MADERAL OLEAGA» XIX DE LA LEGION,50046681,5JA39/002,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T2:E, OE:E","['10', nan]",,,"615,19","656,959",GM10
715,2320,CUARTEL GENERAL DEL MANDO DE TROPAS DE MONTAÑA,50083231,5JA39/002,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T3:E,"['10', nan]",,,"489,98","656,960",GM10
716,2321,CUARTEL GENERAL DE LA COMGE. DE CEUTA,50023491,5JA39/009,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,,"338,86","656,960",GM10
717,2322,CUARTEL GENERAL DE LA COMGE. DE MELILLA,50042203,5JA39/001,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,,"338,86","656,960",GM10
718,2323,CUARTEL GENERAL DE LA DIVISION «CASTILLEJOS»,50014741,5JA39/002,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T7:E,"['10', nan]",,,"374,87","656,960",GM10
719,2324,CUARTEL GENERAL DE LA DIVISION «SAN MARCIAL»,50059778,5JA39/003,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I, T3:I, T4:I","['10', nan]",,,"374,87","656,960",GM10
720,2325,CUARTEL GENERAL DE LA DIVISION «SAN MARCIAL»,50059778,5JA39/001,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",NA:E,"['10', nan]",,,"450,47","656,960",GM10
721,2326,CUARTEL GENERAL DE LA BRIGADA «GALICIA» VII,50089662,5JA39/015,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T1:E,"['10', nan]",,,"450,47","656,960",GM10
722,2327,REGIMIENTO DE INFANTERIA «PRINCIPE» 3,50081518,5JA40/005,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I","['10', nan]",,,"450,47",959,GM10
723,2328,CUARTEL GENERAL BRIGADA «REY ALFONSO XIII» II DE LA LEGION,50084593,5JA39/012,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T3:E,"['10', nan]",,,"450,47","656,960",GM10
724,2329,TERCIO «ALEJANDRO FARNESIO» 4 DE LA LEGION,50003690,5JA40/003,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T3:I, T4:I","['10', nan]",,,"489,98",959,GM10
725,2330,CUARTEL GENERAL BRIGADA «REY ALFONSO XIII» II DE LA LEGION,50084593,5JA39/006,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T4:E,"['10', nan]",,,"450,47","656,960",GM10
726,2331,CUARTEL GENERAL DE LA BRIGADA «GALICIA» VII,50089662,5JA39/018,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T4:E,"['10', nan]",,,"450,47","656,960",GM10
727,2332,CUARTEL GENERAL DE LA BRIGADA «EXTREMADURA» XI,50096231,5JA39/006,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T1:E,"['10', nan]",,,"450,47","656,960",GM10
728,2333,REGIMIENTO DE INFANTERIA «TERCIO VIEJO DE SICILIA» N.67,50027576,5JA40/004,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I","['10', nan]",,,"489,98",959,GM10
729,2334,REGIMIENTO DE INFANTERIA «LA REINA» N.o 2,50072850,5JA40/001,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I","['10', nan]",,,"450,47",959,GM10
730,2335,REGIMIENTO ACORAZADO «ALCAZAR DE TOLEDO» 61,50023973,5JA41/001,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,,"450,47","656,959",GM10
731,2336,CUARTEL GENERAL DE LA BRIGADA «GUZMAN EL BUENO» X,50049816,5JA39/009,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,,"450,47","656,960",GM10
732,2337,CUARTEL GENERAL DE LA BRIGADA «ARAGON» I,51067835,5JA39/003,CM,C,CTE,"['INF./CAB.', 'INF.', nan]","T1:E, FP:E","['10', nan]",,,"489,98","656,960",GM10
733,2338,CUARTEL GENERAL DE LA BRIGADA «GUADARRAMA» XII,50053912,5JA39/011,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T4:E,"['10', nan]",,,"450,47","656,960",GM10
734,2339,CUARTEL GENERAL DE LA BRIGADA «GUADARRAMA» XII,50053912,5JA39/007,CM,C,CTE,"['INF./CAB.', 'INF.', nan]",T7:E,"['10', nan]",,,"450,47","656,960",GM10
735,2340,REGIMIENTO DE INFANTERIA «SORIA» 9,50013880,5JA40/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I","['10', nan]",,"['13-05-2021', nan]","450,47",959,GM10
736,2341,CUARTEL GENERAL DE LA BRIGADA «CANARIAS» XVI,50075272,5JA39/006,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T7:E,"['10', nan]",,"['13-05-2021', nan]","450,47","656,960",GM10
737,2342,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA46/004,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:E, IN:E","['10', nan]",,"['13-05-2021', nan]","450,47","D74,656,960",GM10
738,2343,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA48/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T7:E, IN:E","['10', nan]",,"['13-05-2021', nan]","450,47","D74,656,960",GM10
739,2344,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA39/035,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T7:E, IN:E","['10', nan]",,"['13-05-2021', nan]","450,47","D74,656,960",GM10
740,2345,BATALLON DE POLICIA MILITAR 1,50030003,5JA39/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",PN:E,"['10', nan]",,"['13-05-2021', nan]","489,98",959,GM10
741,2346,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (BETERA),50030002,5JA03/011,CM,C,TCOL,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",IN:E,"['10', nan]",,"['13-05-2021', nan]","489,98","D74,656,960",GM02
742,2347,AGRUPACION DE SANIDAD 1 (ZARAGOZA),50051713,5JA39/001,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","412,70",959,GM10
743,2348,REGIMIENTO DE ARTILLERIA ANTIAEREA 74 (SAN ROQUE),50093224,5JA44/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I","['10', nan]",,"['13-05-2021', nan]","450,47","656,959",GM10
744,2349,CUARTEL GENERAL DE LA FUERZA TERRESTRE (ROTA),50033558,5JA39/001,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I","['10', nan]",,"['13-05-2021', nan]","374,87","A92,656,960",GM10
745,2350,REGIMIENTO DE ARTILLERIA ANTIAEREA 71,50025296,5JA44/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","450,47",959,GM10
746,2351,REGIMIENTO DE ARTILLERIA ANTIAEREA 73,50041299,5JA44/006,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","450,47",959,GM10
747,2352,CUARTEL GENERAL DEL MAAA. (TORREJON DE ARDOZ),50053142,5JA44/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","450,47","656,960",GM10
748,2353,CUARTEL GENERAL DEL MING.,50059971,5JA39/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T3:E,"['10', nan]",,"['13-05-2021', nan]","450,47","656,960",GM10
749,2354,UNIDAD LOGISTICA DEL MANDO DE OPERACIONES ESPECIALES,50090748,5JA39/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T3:E,"['10', nan]",,"['13-05-2021', nan]","450,47","656,912,960",GM10
750,2355,REGIMIENTO DE TRANSMISIONES 21,50082577,5JA48/004,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T7:E,"['10', nan]",,"['13-05-2021', nan]","450,47",959,GM10
751,2356,REGIMIENTO DE TRANSMISIONES 22 (MADRID),50026773,5JA48/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I","['10', nan]",,"['13-05-2021', nan]","374,87","496,656,959",GM10
752,2357,REGIMIENTO DE GUERRA ELECTRONICA 32 (LAS PALMAS),50057180,5JA48/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T7:E,"['10', nan]",,"['13-05-2021', nan]","450,47","656,959",GM10
753,2358,REGIMIENTO DE GUERRA ELECTRONICA 32 (ALGECIRAS),50065514,5JA48/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T7:E,"['10', nan]",,"['13-05-2021', nan]","450,47","656,959",GM10
754,2359,REGIMIENTO DE DEFENSA NBQ «VALENCIA» N.o 1,50092974,5JA39/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, NQ:1,NA:1","['10', nan]",,"['13-05-2021', nan]","489,98",959,GM10
755,2360,REGIMIENTO DE INFANTERIA «INMEMORIAL DEL REY»1 CGE (POZUELO),58000003,5JA40/001,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","374,87",959,GM14
756,2361,"JEFATURA DE LOS SISTEMAS DE INFORMACION, TEL, AS.TEC. (MADRID)",53000011,5JA39/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]",T7:E,"['10', nan]",,"['13-05-2021', nan]","374,87","656,960",GM14
757,2362,ACADEMIA DE INFANTERIA,55101713,5JA40/010,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I","['10', nan]",,"['13-05-2021', nan]","374,87",960,GM14
758,2363,ACADEMIA DE LOGISTICA,55100035,5JA39/004,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I","['10', nan]",,"['13-05-2021', nan]","374,87",960,GM14
759,2364,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5JA39/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I","['10', nan]",,"['13-05-2021', nan]","304,34","656,960",GM14
760,2365,JEFATURA DE LA QUINTA SUIGE (TENERIFE),54530001,5JA39/003,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","291,07","656,960",GM14
761,2366,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,5JA39/002,CM,C,CTE,"['ART.', 'INF.', 'ING.', 'TRA.', nan]","T1:I, T2:I, T3:I, T4:I, T7:I","['10', nan]",,"['13-05-2021', nan]","338,86",960,GM14
762,2367,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,5JA39/001,CM,C,CTE,,T2:E,"['10', nan]",,,"304,34","656,960",GM14
763,2368,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,5JA39/001,CM,C,CTE,,T3:E,"['10', nan]",,,"489,98","656,960",GM14
764,2369,ACADEMIA DE INGENIEROS,55101706,5JA39/005,CM,C,CTE,,"T3:I, T4:I","['10', nan]",,,"338,86",960,GM14
765,2370,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5JA03/007,CM,C,TCOL,,IN:E,"['10', nan]",,,"571,56","D73,646,656,960",GM06
766,2371,CUARTEL GENERAL DE LA BRIGADA «ALMOGAVARES» VI,50079921,5WA20/001,CM,C,TCOL a CTE,INT.,"T6:E, PA:E","['4', '8', nan]",,,"571,56","546,619,656,960,976",IM21
767,2372,DIRECCION DE ASUNTOS ECONOMICOS (MADRID),59030004,5WA60/002,CM,C,CTE,INT.,T6:E,"['4', '8', nan]",,,"338,86","656,960",IM21
768,2373,DIRECCION DE ASUNTOS ECONOMICOS,59020600,5WA02/010,CM,C,TCOL,INT.,YC:E,"['4', '8', nan]",,,"571,56","656,960",IM21
769,2374,DIRECCION DE ASUNTOS ECONOMICOS (MADRID),59030004,5WA02/002,CM,C,TCOL,INT.,YC:E,"['4', '8', nan]",,,"489,98","656,960",IM21
770,2375,DIRECCION DE ASUNTOS ECONOMICOS (ZARAGOZA),59037505,5WA02/002,CM,C,TCOL,INT.,YM:E,"['4', '8', nan]",,,"489,98","656,960",IM21
771,2376,DIRECCION DE ASUNTOS ECONOMICOS (VALLADOLID),59030003,5WA60/002,CM,C,CTE,INT.,YM:E,"['4', '8', nan]",,,"489,98","656,960",IM21
772,2377,DIRECCION DE INFRAESTRUCTURA,54630000,5WA60/001,CM,C,CTE,INT.,YC:E,"['4', '8', nan]",,,"450,47","656,960",IM21
773,2378,JEFATURA DEL MANDO DE APOYO LOGISTICO,57005389,5WA60/003,CM,C,CTE,INT.,YC:E,"['4', '8', nan]",,,"489,98","656,960",IM21
774,2379,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,5WA60/001,CM,C,CTE,INT.,YC:E,"['4', '8', nan]",,,"374,87","656,960",IM21
775,2380,DIRECCION DE ADQUISICIONES,57655773,5WA02/005,CM,C,TCOL,INT.,YN:E,"['4', '8', nan]",,,"571,56","656,960",IM21
