,n_vac,uco,ciu,pt,asig,ta,empleo,efun,cursos,t_max,t_min,fecha_cob,csce,obs,cod_cm,ejercito,cuerpo_esc,nivel
1692,02352,CUARTEL GENERAL DEL MAAA. (TORREJON DE ARDOZ),50053142,CM,C,VOLUNTARIO,"450,47",CGET,CTE,DON MANUEL TERUEL PEREZ,PAD / GRANADA,"25,7","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1693,02360,REGIMIENTO DE INFANTERIA «INMEMORIAL DEL REY»1 CGE (POZUELO),58000003,CM,C,VOLUNTARIO,"374,87",CGET,CTE,DON OSCAR MORADAS DEL RIO,CGBRISAN,"45,2","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1694,02363,ACADEMIA DE LOGISTICA,55100035,CM,C,VOLUNTARIO,"374,87",CGET,CTE,DON MANUEL CASTIZO LIGERO,PAD / CEUTA,"7,9","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1695,02365,JEFATURA DE LA QUINTA SUIGE (TENERIFE),54530001,CM,C,VOLUNTARIO,"291,07",CGET,CTE,DON MIGUEL ALEJANDRO HERNANDEZ DEL RIO,PAD / SAN CRISTOBAL DE LA LAGUNA,"6,1","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1696,02366,ESCUELA POLITECNICA SUPERIOR DEL EJÉRCITO,55101709,CM,C,VOLUNTARIO,"338,86",CGET,CTE,DON ALBERTO LOPEZ MENENDEZ,BZ XII,"39,0","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1697,02368,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,CM,C,VOLUNTARIO,"489,98",CGET,CTE,DON GINES BORGES ROSALES,PAD / BETERA,"9,6","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1698,02371,CUARTEL GENERAL DE LA BRIGADA «ALMOGAVARES» VI,50079921,CM,C,VOLUNTARIO,"571,56",CINET,CTE,DON ROBERTO LUIS PRADO VIZOSO,DIAE,"29,0","['10-09-2021', '13-05-2021', nan]","['A1', 'A1,B3', nan]",,,,
1699,02373,DIRECCION DE ASUNTOS ECONOMICOS,59020600,CM,C,VOLUNTARIO,"571,56",CINET,TCOL,DON CRUZ PICAZO RAMIREZ,PAD / MADRID,"46,2","['10-09-2021', nan]","['A1', nan]",,,,
1700,02375,DIRECCION DE ASUNTOS ECONOMICOS (ZARAGOZA),59037505,CM,C,VOLUNTARIO,"489,98",CINET,TCOL,DON LUIS SORBED VALERO,AGM,"38,6","['10-09-2021', nan]","['A1', nan]",,,,
1701,02380,DIRECCION DE ADQUISICIONES,57655773,CM,C,VOLUNTARIO,"571,56",CINET,TCOL,DON RAFAEL LUIS LOPEZ HURTADO,PCMASACOM,"47,8","['10-09-2021', nan]","['A1', nan]",,,,
1702,03016,ACADEMIA DE ARTILLERIA,55101735,CM,C,VOLUNTARIO,"412,70",CGET,TCOL,DON BENJAMIN MUÑOZ HERRERA,ACART,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1703,03017,JEFATURA DE DIRECCION DE ACUARTELAMIENTO,54130000,CM,C,FORZOSO,"450,47",CGET,TCOL,DON ALBERTO ABAJO MARTIN,PAD / ZARAGOZA,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1704,03019,JEFATURA DE LA TERCERA SUBINSPECCION GENERAL DEL EJÉRCITO,54330011,CM,C,VOLUNTARIO,"374,87",CGET,TCOL,DON VICTOR MANUEL LOPEZ DIAZ,PAD / ZARAGOZA,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1705,03021,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,CM,C,VOLUNTARIO,"450,47",CGET,TCOL,DON JESUS LOZANO ARAGUES,ACINF,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1706,03023,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (VALLADOLID)",55135747,CM,C,VOLUNTARIO,"338,86",CGET,TCOL,DON ENRIQUE SANZ ROBLES,JSUIGE 4,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1707,03024,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (TENERIFE)",55159275,CM,C,VOLUNTARIO,"338,86",CGET,TCOL,DON JOSE CARLOS GARCIA CASTELLANO,CGMCANA,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1708,03025,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,CM,C,VOLUNTARIO,"450,47",CGET,TCOL,DON WENCESLAO LORENZO ROMERO,EGE,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1709,03026,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,CM,C,VOLUNTARIO,"450,47",CGET,TCOL,DON RICARDO JESUS FUENTES MEJIAS,CGMAM,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1710,03028,JEFATURA DEL MANDO DE PERSONAL,56005114,CM,C,VOLUNTARIO,"450,47",CGET,TCOL,DON JUAN MANUEL BIRLANGA BELLOD,GABJEME,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1711,03029,CENTRO DEPORTIVO MILITAR «EL SOTO»,56300530,CM,D,VOLUNTARIO,"304,34",CGET,TCOL,DON SANTIAGO FERNANDEZ VILLALVILLA,JIGE,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1712,03032,PARQUE Y CENTRO DE MANTO. DE VEHICULOS RUEDAS NUM. 1,57200014,CM,C,FORZOSO,"338,86",CGET,TCOL,DON ANGEL CERDIDO GASTESI,PAD / ALCALA DE HENARES,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1713,03034,DIRECCION DE ADQUISICIONES,57655773,CM,C,VOLUNTARIO,"450,47",CGET,TCOL,DON ANTONIO RUBIO SORIANO,LC HQ (IZMIR),"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1714,03035,"DIRECCION DE INVESTIGACIÓN, DOCTRINA, ORGANICA Y MATERIALES",55230000,CM,C,VOLUNTARIO,"374,87",CGET,TCOL,DON SERGIO ALARCON MORALES,PAD / ALGECIRAS,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1715,03036,ACADEMIA DE CABALLERIA,55107701,CM,C,VOLUNTARIO,"338,86",CGET,CTE,DON AMADO RAMOS MEZQUITA,PAD / SANTOVENIA DE PISUERGA,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1716,03037,"DIRECCION DE ENSEÑANZA, INS. ADI. EVAL. (GRANADA)",55100004,CM,C,VOLUNTARIO,"374,87",CGET,CTE,DON ANTONIO JESUS PEREZ LAPLAZA,AALOG 21 (SEVILLA),"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1717,03038,PARQUE Y CENTRO DE MANTO. DE HELICOPTEROS,57200016,CM,C,FORZOSO,"291,07",CGET,CTE,DON JULIO CESAR REY RUIZ,PAD / VIATOR,"['41,1', '41,3', '24,3', '56,7', '54,2', '29,3', '13,5', '53,8', '35,6', '16,0', '48,2', '50,6', '56,3', nan]","['01-08-2021', nan]","['A1', 'A1,B4', nan]",,,,
1718,,CUARTEL GENERAL TERRESTRE DE ALTA DISPONIBILIDAD (VALENCIA),50030001,CM,C,FORZOSO,"489,98",CINET,TCOL,DON EPIFANIO LUIS RAMIREZ REQUENO,PAD / MADRID,,,A1,,,,
1719,6R050/001,CBO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",CBO,CGA,MNM,DOÑA ROCIO SELVA ARAUJO,01-05-2021,E.N. PUNTALES,,,,
1720,6R050/002,CBO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",CBO,CGA,MNM,DOÑA MARIA OLIVA MELERO ORTEGA,01-05-2021,E.N. PUNTALES,,,,
1721,6T005/001,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,ADM,DON DIEGO JESUS SANCHEZ ARAGON,01-05-2021,E.N. PUNTALES,,,,
1722,6T005/002,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,ADM,DON DANIEL QUINTERO ALBA,02-05-2021,E.N. PUNTALES,,,,
1723,6T025/001,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,COM,DON IGNACIO LARRINAGA VAZQUEZ,01-05-2021,E.N. PUNTALES,,,,
1724,6T035/001,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,ELM,DON DAVID LEAL MORENO,01-05-2021,E.N. PUNTALES,,,,
1725,6T035/002,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,ELM,DON FRANCISCO HUELVA CARO,01-05-2021,E.N. PUNTALES,,,,
1726,6T045/002,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,HAM,DON MANUEL OLVERA PACHECO,01-05-2021,E.N. PUNTALES,,,,
1727,6T045/003,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,HAM,DOÑA JESICA MEDRANO TIZON,02-05-2021,E.N. PUNTALES,,,,
1728,6T050/001,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DON NICOLAS ALFARO MUÑOZ,01-05-2021,E.N. PUNTALES,,,,
1729,6T050/002,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DON DOMINGO BARRETO SANTANA,01-05-2021,E.N. PUNTALES,,,,
1730,6T050/003,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DOÑA LORENA DOMINGUEZ VALENCIA,01-05-2021,E.N. PUNTALES,,,,
1731,6T050/004,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DON ALBERTO JULIA MACIAS,01-05-2021,E.N. PUNTALES,,,,
1732,6T055/001,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,MQM,DON JUAN LUIS GALVIN TORRES,01-05-2021,E.N. PUNTALES,,,,
1733,6T055/002,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,MQM,DOÑA AMALIA HERNANDEZ CANOVAS,01-05-2021,E.N. PUNTALES,,,,
1734,6T055/003,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,MQM,DOÑA ANA MARIA MALAVE RIOS,01-05-2021,E.N. PUNTALES,,,,
1735,6T055/004,MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"92,60","['572', nan]",MRO,CGA,MQM,DOÑA YOVANA LENDINE NUÑEZ,01-05-2021,E.N. PUNTALES,,,,
1736,6W005/001,CBO/MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"104,96","['572', nan]",MRO,CGA,ADM,DOÑA SONIA GALVEZ LOPEZ,01-05-2021,E.N. PUNTALES,,,,
1737,6W005/002,CBO/MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"104,96","['572', nan]",MRO,CGA,OSM,DON ALFONSO GARCIA FERNANDEZ,01-05-2021,E.N. PUNTALES,,,,
1738,6W050/001,CBO/MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DON OSCAR GARRIDO LOBO,01-05-2021,E.N. PUNTALES,,,,
1739,6W050/002,CBO/MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DOÑA PATRICIA ROMERO MANERO,01-05-2021,E.N. PUNTALES,,,,
1740,6W050/003,CBO/MRO,CGA,"['MNM', 'EPM/MQM', 'ELM/EPM', 'APM/HAM', 'COM/OSM', 'MNMP', 'ADM/OSM', nan]",D,,"147,87","['572', nan]",MRO,CGA,MNM,DOÑA MARIA GALLARDO TOLEDO,01-05-2021,E.N. PUNTALES,,,,
1741,6T055/002,MRO,CGA,EPM/MQM,C,,"207,22",,MRO,CGA,EPM,DON DAVID FERNANDEZ MORILLA,01-05-2021,«ANTARES»,,,,
1742,6T055/003,MRO,CGA,EPM/MQM,C,,"207,22",,MRO,CGA,EPM,DON FRANCISCO JOSE VIDAL MUÑOZ,01-05-2021,«ANTARES»,,,,
1743,1933L/001,"284,79",CAP/TTE,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,CAP,EOE,ENF,DOÑA MARIA SONIA CONDE MORILLO,*4***681,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1744,1933L/002,"284,79",CAP/TTE,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,CAP,EOE,ENF,DON PABLO LUIS ASTOR CAMINO,*53*0**6,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1745,19845/001,"450,47",CTE/CAP/TTE,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,CAP,EOF,DIR,DON JUAN LUIS COSTAS MARTINEZ,*324*8**,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1746,1927L/001,"412,70",CAP/TTE,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,TTE,EOF,ODO,DON RAMON GARCIA POMAREDA JUEGA,327****8,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1747,1997L/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,STTE,ESB,INS,DON JOAQUIN SANCHIS GONZALEZ,2*78*4**,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1748,1997O/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,STTE,ESB,INS,DON JOSE ALFREDO SANCHEZ MURCIA,2143****,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1749,1997P/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,STTE,ESB,INS,DON RICARDO OLIVER SORERA,*07**29*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1750,1997P/002,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,STTE,ESB,INS,DON SANTIAGO NEVA CURTIDO,3***325*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1751,1997T/003,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,STTE,ESB,INS,DON ALFREDO ANTONIO VICEIRO FILGUEIRA,3*30**6*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1752,1997D/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON JOSE ANTONIO CAMUÑAS CARRASCOSA,*21*7**5,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1753,1997D/003,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON FRANCISCO JAVIER MORGADE DOBAÑO,7**474**,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1754,1997D/004,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON JOSE MANUEL COLLAZO VERDE,***8187*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1755,1997L/002,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON FELIX APARICIO GRANDE,5**703**,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1756,1997M/003,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON OSCAR ORGE VIDAL,360**5**,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1757,1997O/888,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON PEDRO MARTINEZ DEL FRESNO,**02*61*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1758,1997Q/002,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DON VALENTIN ROMERO QUINTANS,33*7**9*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1759,1997T/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,BG,ESB,INS,DOÑA ANA SOLLA GALLEGO,3****487,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1760,1997A/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DOÑA NATALIA PEREZ SUAREZ,7*7***49,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1761,1997B/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON JOSE IGNACIO GARCIA GONZALEZ,***57*82,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1762,1997D/002,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON JUAN NUÑEZ SEOANE,**86*31*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1763,1997D/007,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON CARLOS OSMA MOYANO,70***9*4,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1764,1997K/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON ALBERTO ARRIBAS GARCIA,*3*8**35,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1765,1997L/003,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON VALENTIN BASTON LAMAS,*741**5*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1766,1997M/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON ROBERTO GONZALEZ FAGUNDEZ,76*96***,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1767,1997M/002,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON GONZALO LAREO MONTOTO,76**6**4,63206400,ENM,"['CV16', 'CC01', nan]",,,,
1768,1997Q/001,"231,83",STTE/BG/SGT1/SGT,"['BOMB:E', 'TPA:E', 'INTS', 'FTA:E', 'DIR/INTS', 'ENF', 'SAXO:E', 'TBON:E', 'ODO', 'CLTE:E', 'OBOE:E', 'PERC:E', 'TTA:E', 'TUBA:E', nan]",,C,SGT1,ESB,INS,DON JOAQUIN SANCHIS PIÑEIRO,***1239*,63206400,ENM,"['CV16', 'CC01', nan]",,,,
